-0.0196133,-0.284393,9.63013,-0.0021293,0,-0.00106465
-0.0196133,-0.284393,9.63013,-0.00266163,0.00266163,-0.00106465
-0.00980665,-0.284393,9.63013,-0.00106465,0.0021293,-0.0021293
-0.00980665,-0.284393,9.63013,0.000532325,0.0031957,-0.00426035
-0.00980665,-0.284393,9.63994,0.00106465,0.00106465,-0.00372802
-0.00980665,-0.284393,9.63994,-0.00159698,0.0021293,-0.00372802
-0.0196133,-0.284393,9.63013,-0.00159698,0.0021293,-0.00266163
-0.0196133,-0.284393,9.63013,-0.0021293,0.00159698,0.000532325
-0.0196133,-0.284393,9.63013,-0.00426035,0.00372802,-0.00372802
-0.0196133,-0.284393,9.63013,-0.00159698,0.00479267,-0.00159698
-0.00980665,-0.274586,9.63013,0.000532325,0.00266163,-0.00372802
-0.00980665,-0.274586,9.63013,-0.00266163,0.0031957,-0.0021293
-0.00980665,-0.284393,9.63013,-0.00106465,0.0031957,-0.005325
-0.00980665,-0.284393,9.63013,-0.00106465,0.00159698,-0.00266163
-0.0294199,-0.284393,9.63013,0.0021293,0.00266163,-0.0031957
-0.0294199,-0.284393,9.63013,-0.0021293,0.00372802,-0.00106465
-0.00980665,-0.284393,9.63994,-0.0031957,-0.00159698,-0.00372802
-0.00980665,-0.284393,9.63994,-0.005325,0.00106465,0.00106465
-0.00980665,-0.284393,9.63994,-0.0021293,0.00266163,-0.00585907
-0.00980665,-0.284393,9.63994,0,0.0117181,-0.00372802
-0.00980665,-0.284393,9.63013,0,0.005325,-0.00266163
-0.00980665,-0.284393,9.63013,-0.00426035,-0.00106465,-0.000532325
-0.0196133,-0.294199,9.63013,-0.00426035,0,-0.00159698
-0.0196133,-0.294199,9.63013,-0.0031957,-0.00106465,0.00159698
-0.00980665,-0.294199,9.63013,-0.000532325,-0.000532325,-0.00372802
-0.0196133,-0.304006,9.63994,-0.00159698,0.0021293,-0.00266163
-0.0196133,-0.304006,9.63994,-0.000532325,0.00159698,-0.000532325
-0.0196133,-0.294199,9.63013,-0.00106465,0.005325,-0.00585907
-0.0196133,-0.294199,9.63013,0,0.00585907,-0.0031957
-0.0196133,-0.304006,9.63994,-0.0021293,0.0031957,0.0021293
-0.0196133,-0.304006,9.63994,0.00159698,0.00266163,0.000532325
-0.0294199,-0.304006,9.63994,0.000532325,0.00479267,-0.0021293
-0.0294199,-0.304006,9.63994,0.00159698,0.0021293,-0.0063914
-0.0490332,-0.294199,9.64974,0.00266163,0.0063914,-0.0063914
-0.0490332,-0.294199,9.64974,0.00106465,0.00585907,-0.0021293
-0.0294199,-0.284393,9.63013,-0.00266163,-0.00106465,-0.0063914
-0.0294199,-0.284393,9.63013,-0.000532325,-0.00159698,-0.0021293
-0.0196133,-0.284393,9.63013,-0.0031957,0.00159698,0.000532325
-0.0196133,-0.284393,9.63013,-0.0021293,0.00372802,-0.0031957
0,-0.294199,9.63994,0.0021293,0.00266163,-0.00266163
0,-0.294199,9.63994,-0.00159698,0.00479267,-0.00372802
0,-0.304006,9.64974,0,-0.00159698,-0.0021293
0,-0.304006,9.64974,-0.00106465,0.00372802,-0.00585907
0,-0.284393,9.63013,-0.00106465,0.00372802,-0.00426035
0,-0.284393,9.63013,0.0021293,0.0085207,-0.00426035
0,-0.284393,9.64974,0.000532325,0.0021293,-0.00372802
0,-0.284393,9.64974,-0.00266163,0.00266163,-0.0021293
-0.00980665,-0.274586,9.63994,0.00106465,0.00266163,-0.00266163
-0.00980665,-0.274586,9.63994,-0.00266163,0.0021293,-0.00266163
-0.00980665,-0.274586,9.63013,-0.00426035,0.00479267,-0.0021293
-0.00980665,-0.274586,9.63013,0.00106465,0.00692372,-0.0031957
-0.0196133,-0.274586,9.62032,0,0.00479267,-0.00159698
-0.0196133,-0.274586,9.62032,-0.00585907,0.0063914,-0.00372802
-0.0392266,-0.294199,9.63013,0.000532325,0.0021293,-0.0031957
-0.0392266,-0.294199,9.63013,-0.0031957,0.00106465,-0.00372802
-0.0392266,-0.313813,9.62032,-0.0031957,0.0021293,-0.00106465
-0.0392266,-0.313813,9.62032,-0.00159698,0.005325,-0.0021293
-0.0392266,-0.294199,9.62032,-0.00479267,0.00426035,-0.0021293
-0.0392266,-0.294199,9.62032,0,0.00106465,0.00106465
-0.0392266,-0.304006,9.62032,-0.00426035,0.0021293,-0.00266163
-0.0392266,-0.304006,9.62032,-0.000532325,0.000532325,0.000532325
-0.0490332,-0.304006,9.64974,-0.0021293,0.0031957,-0.00372802
-0.0490332,-0.304006,9.64974,-0.00372802,0.0021293,-0.00372802
-0.0392266,-0.313813,9.64974,-0.00106465,0.00159698,0
-0.0392266,-0.313813,9.64974,-0.00106465,-0.000532325,-0.00585907
-0.0196133,-0.294199,9.63013,-0.0021293,-0.00106465,-0.0031957
-0.0196133,-0.294199,9.63013,0.00159698,0.0021293,-0.0021293
-0.00980665,-0.284393,9.63013,0,0.0031957,-0.00106465
-0.00980665,-0.284393,9.63013,-0.000532325,0.00266163,-0.00372802
-0.00980665,-0.294199,9.63013,-0.00479267,0.00372802,-0.0031957
-0.00980665,-0.294199,9.63013,-0.00479267,0,0
0,-0.294199,9.64974,-0.00159698,-0.000532325,-0.00585907
0,-0.294199,9.64974,-0.00266163,0.00479267,-0.00106465
0,-0.274586,9.63013,-0.00426035,0.0021293,0
0,-0.274586,9.63013,-0.00266163,0.000532325,-0.00266163
0,-0.274586,9.63994,0.00159698,-0.0021293,0.0021293
0,-0.274586,9.63994,-0.0031957,0.00159698,-0.005325
0,-0.284393,9.65955,0.00159698,0.00479267,0.00106465
0,-0.284393,9.65955,-0.00426035,-0.00266163,0.000532325
0,-0.274586,9.63013,-0.00372802,0.00106465,-0.00159698
0,-0.274586,9.63013,0.00106465,0.00426035,-0.00106465
0,-0.274586,9.63994,0.00266163,0.00426035,-0.00266163
0,-0.274586,9.63994,-0.00372802,0.005325,-0.0021293
-0.0196133,-0.294199,9.63994,-0.00106465,0.00159698,-0.00266163
-0.0196133,-0.294199,9.63994,-0.0021293,-0.00106465,-0.00426035
-0.0294199,-0.274586,9.63013,-0.000532325,0.00426035,0.00106465
-0.0294199,-0.274586,9.63013,-0.00585907,0.005325,-0.00159698
-0.0294199,-0.284393,9.63013,0,0.00372802,-0.005325
-0.0294199,-0.284393,9.63013,-0.00266163,0.00372802,-0.00585907
-0.0294199,-0.294199,9.63994,0.000532325,0.00585907,-0.0021293
-0.0294199,-0.294199,9.63994,-0.00159698,0.00479267,-0.00585907
-0.0196133,-0.284393,9.65955,-0.00159698,0,-0.00266163
-0.0196133,-0.284393,9.65955,-0.00106465,0.00159698,-0.0031957
-0.0196133,-0.294199,9.63994,0.00106465,0.0085207,0.00106465
-0.0196133,-0.294199,9.63994,-0.000532325,0.00266163,-0.00798837
-0.0196133,-0.274586,9.63013,-0.000532325,0.00159698,-0.00266163
-0.0196133,-0.284393,9.63994,-0.0021293,0.0031957,-0.0021293
-0.0196133,-0.284393,9.63994,-0.00159698,0.00372802,-0.0021293
-0.00980665,-0.304006,9.63013,-0.00426035,-0.00159698,-0.00479267
-0.00980665,-0.304006,9.63013,-0.0031957,0.00106465,-0.00266163
-0.0294199,-0.294199,9.63994,0.000532325,0.0021293,-0.000532325
-0.0294199,-0.294199,9.63994,-0.00106465,0.00905477,-0.0021293
-0.00980665,-0.304006,9.63994,0.000532325,0.00426035,-0.00479267
-0.00980665,-0.304006,9.63994,0,0.00372802,-0.00159698
-0.00980665,-0.304006,9.65955,-0.00106465,0.0031957,-0.0021293
-0.00980665,-0.304006,9.65955,-0.00266163,0.00426035,-0.00106465
-0.00980665,-0.304006,9.63994,-0.0021293,0.00266163,0.000532325
-0.00980665,-0.304006,9.63994,-0.0021293,0.00479267,-0.000532325
-0.00980665,-0.294199,9.63013,0.0031957,-0.00106465,-0.0031957
-0.00980665,-0.294199,9.63013,0.000532325,0.0021293,-0.0021293
-0.0294199,-0.294199,9.63994,-0.0021293,0.00585907,0
-0.0294199,-0.294199,9.63994,0.0021293,0.00106465,-0.00479267
-0.0196133,-0.284393,9.63994,0.00106465,0.00106465,0
-0.0196133,-0.284393,9.63994,-0.0021293,-0.0021293,-0.00372802
-0.00980665,-0.274586,9.63013,-0.00159698,0.0031957,-0.00798837
-0.00980665,-0.274586,9.63013,-0.0021293,0.005325,-0.00159698
-0.0392266,-0.26478,9.63994,-0.0021293,0.00372802,-0.0021293
-0.0392266,-0.26478,9.63994,-0.00159698,-0.00266163,-0.00479267
-0.0490332,-0.274586,9.63013,-0.00266163,0.005325,-0.00266163
-0.0490332,-0.274586,9.63013,-0.000532325,0.00266163,0.00266163
-0.0294199,-0.274586,9.63013,-0.00266163,0.000532325,0
-0.0294199,-0.274586,9.63013,0.00159698,0.00159698,-0.00426035
-0.0294199,-0.294199,9.61052,-0.00159698,0.0031957,-0.00106465
-0.0294199,-0.294199,9.61052,-0.00159698,0.0031957,-0.000532325
-0.00980665,-0.274586,9.62032,0,0.00106465,-0.00372802
-0.00980665,-0.274586,9.62032,-0.0031957,0.00372802,-0.00426035
-0.00980665,-0.294199,9.63013,-0.0031957,-0.00106465,-0.00159698
-0.00980665,-0.294199,9.63013,-0.0021293,-0.000532325,-0.0021293
-0.0196133,-0.304006,9.63994,-0.00266163,0.0021293,-0.00372802
-0.0196133,-0.304006,9.63994,0.00106465,0.00159698,-0.005325
-0.0196133,-0.294199,9.64974,0,0.00372802,-0.005325
-0.0196133,-0.294199,9.64974,-0.00479267,0.00479267,0
-0.0294199,-0.294199,9.64974,0.000532325,0.0021293,-0.00159698
-0.0294199,-0.294199,9.64974,-0.0031957,-0.0031957,-0.0031957
-0.0392266,-0.294199,9.63013,-0.00372802,0.00266163,-0.0021293
-0.0392266,-0.294199,9.63013,0.000532325,0.00585907,-0.00479267
-0.0196133,-0.284393,9.63013,0,0.00585907,-0.0021293
-0.0196133,-0.284393,9.63013,-0.00159698,0.00745605,-0.0021293
-0.00980665,-0.284393,9.63994,0,0.0031957,-0.0031957
-0.00980665,-0.284393,9.63994,-0.00159698,0.00159698,0.000532325
-0.00980665,-0.294199,9.63994,0.00106465,0.0021293,-0.0031957
-0.00980665,-0.294199,9.63994,0.000532325,0.0085207,-0.005325
-0.00980665,-0.284393,9.62032,-0.005325,0.00372802,-0.00106465
-0.00980665,-0.284393,9.62032,0.00159698,0.00585907,-0.00106465
-0.0196133,-0.274586,9.63994,-0.000532325,0.00372802,-0.00266163
-0.0196133,-0.274586,9.63994,-0.00372802,0,-0.00106465
-0.0196133,-0.284393,9.63994,0.00372802,0.00106465,-0.00372802
-0.0196133,-0.284393,9.63994,-0.00266163,-0.000532325,-0.0031957
-0.0196133,-0.274586,9.63994,-0.00426035,0.00266163,0.000532325
-0.0196133,-0.274586,9.63994,-0.00266163,0.00745605,-0.00798837
-0.0392266,-0.26478,9.63994,-0.0031957,0.0031957,-0.0063914
-0.0392266,-0.26478,9.63994,-0.000532325,0.00585907,0.00106465
-0.0196133,-0.284393,9.63013,0,0.0021293,-0.00479267
-0.0196133,-0.284393,9.63013,0,0.00266163,-0.0021293
-0.0196133,-0.294199,9.63994,-0.005325,-0.000532325,-0.00266163
-0.0196133,-0.294199,9.63994,-0.00106465,0.00106465,-0.0021293
-0.0196133,-0.284393,9.63013,-0.00106465,0.0021293,-0.00479267
-0.0196133,-0.284393,9.63013,-0.000532325,-0.00106465,-0.00372802
-0.00980665,-0.284393,9.62032,0.0021293,0,-0.0085207
-0.00980665,-0.284393,9.62032,-0.0031957,0.00585907,0.000532325
-0.0196133,-0.294199,9.63994,0.00106465,0.000532325,-0.00266163
-0.0196133,-0.294199,9.63994,0.00106465,0.00479267,-0.0021293
-0.0294199,-0.304006,9.63994,-0.0021293,0.000532325,0.00159698
-0.0294199,-0.304006,9.63994,0,-0.000532325,-0.00372802
-0.0196133,-0.304006,9.63994,0.00372802,0.005325,-0.0063914
-0.0294199,-0.294199,9.64974,-0.00426035,0.00479267,-0.00479267
-0.0294199,-0.294199,9.64974,0.000532325,-0.00106465,0
-0.0196133,-0.294199,9.63013,-0.005325,0.000532325,-0.00159698
-0.0196133,-0.294199,9.63013,0.00159698,0.00266163,-0.00585907
-0.0196133,-0.304006,9.62032,-0.00372802,0.005325,-0.00426035
-0.0196133,-0.304006,9.62032,-0.0021293,0.005325,-0.00372802
-0.0294199,-0.294199,9.63013,0,0.0063914,-0.000532325
-0.0294199,-0.294199,9.63013,0.000532325,0.00266163,0.000532325
-0.0196133,-0.284393,9.63994,-0.00159698,0.00106465,-0.0031957
-0.0196133,-0.284393,9.63994,0,0.00692372,-0.0031957
-0.0294199,-0.284393,9.63994,0.00159698,0.00372802,-0.00479267
-0.0294199,-0.284393,9.63994,0.000532325,0.00266163,-0.00479267
-0.0294199,-0.274586,9.63994,-0.00159698,-0.000532325,-0.00426035
-0.0294199,-0.274586,9.63994,-0.00159698,0.00372802,-0.005325
-0.0196133,-0.274586,9.63994,-0.0021293,0.00159698,-0.0031957
-0.0196133,-0.274586,9.63994,-0.00266163,0.00372802,-0.00266163
-0.0294199,-0.284393,9.62032,-0.00106465,-0.0031957,-0.000532325
-0.0294199,-0.284393,9.62032,0.000532325,0.0031957,-0.0021293
-0.0196133,-0.294199,9.62032,-0.000532325,0.00692372,-0.00585907
-0.0196133,-0.294199,9.62032,0.000532325,0.00585907,-0.0021293
