0.07
0.08
0.08
0.07
0.08
0.08
0.09
0.29
0.52
0.77
1.02
1.19
1.23
1.14
0.89
0.48
0.06
0.12
0.17
0.22
0.27
0.33
0.43
0.56
0.71
0.84
0.94
0.99
0.94
0.78
0.53
0.21
0.08
0.18
0.28
0.39
0.56
0.79
1.06
1.31
1.48
1.52
1.43
1.15
0.75
0.31
0.08
0.1
0.09
0.06
0.09
0.1
0.07
0.07
0.09
0.1
0.12
0.1
0.08
