-0.01
-0.01
-0.01
-0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
-0.02
0
-0.02
-0
-0.01
-0.01
-0
0.03
0.14
0.18
0.23
0.25
0.27
0.32
0.41
0.52
0.61
0.62
0.6
0.54
0.45
0.39
0.38
0.41
0.48
0.53
0.55
0.54
0.51
0.47
0.47
0.5
0.54
0.56
0.54
0.51
0.48
0.46
0.44
0.44
0.43
0.46
0.55
0.58
0.6
0.56
0.49
0.45
0.44
0.44
0.48
0.5
0.47
0.46
0.49
0.53
0.53
0.57
0.6
0.61
0.61
0.59
0.53
0.47
0.44
0.47
0.56
0.57
0.56
0.56
0.54
0.44
0.06
-0.01
-0.01
0.01
0
0
-0.01
0
-0
-0.01
-0.01
-0.01
-0.01
-0.01
0.01
-0.01
-0.01
-0.01
-0.01
-0.01
-0
-0
-0.01
0.01
-0.01
-0
-0.01
-0.02
0
-0.01
-0
-0.01
-0.01
-0.02
-0
-0.01
-0.01
-0.01
-0.01
-0
-0.01
-0.01
