3243719000,-0.041591,0.255499,9.816,0.000977017,0.00306827,0.155469,0.987836
3253719000,-0.0406573,0.254702,9.8157,0.000890897,0.00325636,0.15563,0.98781
3263719000,-0.0580265,0.273871,9.79455,0.000800172,0.00342828,0.155805,0.987782
3273719000,-0.0633467,0.261512,9.80714,0.00069944,0.00358847,0.155976,0.987754
3283719000,-0.0635061,0.25477,9.80797,0.000605975,0.00373824,0.156167,0.987723
3293719000,-0.0357874,0.252628,9.80588,0.000495992,0.00386828,0.156352,0.987694
3303719000,-0.0436237,0.273216,9.80092,0.00038664,0.00400044,0.15655,0.987662
3313719000,-0.0460417,0.272793,9.786,0.000265856,0.00410779,0.15676,0.987628
3323719000,-0.0378585,0.279049,9.80593,0.000154936,0.00421956,0.156974,0.987594
3333719000,-0.0462568,0.244063,9.80645,4.6807e-05,0.00431323,0.157186,0.98756
3343719000,-0.0496837,0.268185,9.80608,-8.18406e-05,0.0044058,0.157403,0.987525
3353719000,-0.0466502,0.254263,9.78622,-0.000204358,0.00447054,0.157618,0.98749
3363719000,-0.0602774,0.261274,9.79963,-0.000323577,0.00454191,0.157836,0.987455
3373719000,-0.0365914,0.249978,9.77787,-0.000429414,0.00460672,0.158055,0.98742
3383719000,-0.021728,0.26654,9.78617,-0.000537694,0.00465635,0.158265,0.987386
3393719000,-0.0261107,0.267928,9.81001,-0.000645707,0.00470288,0.158483,0.98735
3403719000,-0.0529973,0.251047,9.79385,-0.000763194,0.00475145,0.1587,0.987315
3413719000,-0.0410528,0.25675,9.78188,-0.000882663,0.00478875,0.158911,0.987281
3423719000,-0.0440985,0.233801,9.78142,-0.000992393,0.00480886,0.159115,0.987248
3433719000,-0.0519185,0.223759,9.78955,-0.00110996,0.0048245,0.159323,0.987214
3443719000,-0.0410414,0.221643,9.78426,-0.00123634,0.00484456,0.159522,0.987182
3453719000,-0.0334165,0.212118,9.78235,-0.00133587,0.00485487,0.159714,0.987151
3463719000,-0.0332975,0.235893,9.7887,-0.00143582,0.00484929,0.159903,0.98712
3473719000,-0.0516178,0.224882,9.79904,-0.00152262,0.00485169,0.160075,0.987092
3483719000,-0.0319241,0.223012,9.79549,-0.00161149,0.00482958,0.160239,0.987065
3493719000,-0.0509995,0.213392,9.77699,-0.00169137,0.00480398,0.160408,0.987038
3503719000,-0.047247,0.219055,9.78826,-0.00177231,0.00477178,0.160572,0.987011
3513719000,-0.0429831,0.207729,9.80004,-0.0018584,0.0047351,0.160714,0.986988
3523719000,-0.0597425,0.204029,9.80571,-0.00194288,0.00469331,0.160861,0.986964
3533719000,-0.0529784,0.212791,9.80534,-0.00202618,0.00464288,0.16099,0.986943
3543719000,-0.0628722,0.215308,9.80038,-0.00211753,0.00459676,0.161114,0.986923
3553719000,-0.0690511,0.205681,9.79017,-0.00220405,0.00453852,0.161225,0.986905
3563719000,-0.0563949,0.195926,9.78128,-0.00229791,0.00447391,0.161327,0.986888
3573719000,-0.0677964,0.191711,9.79995,-0.00238152,0.00439676,0.161423,0.986873
3583719000,-0.0597831,0.20332,9.78769,-0.00246507,0.00432568,0.161518,0.986857
3593719000,-0.0448845,0.186799,9.80138,-0.00255327,0.00424212,0.161598,0.986844
3603719000,-0.0715092,0.191031,9.80328,-0.00262518,0.00416149,0.161676,0.986832
3613719000,-0.0560632,0.182163,9.80169,-0.00272106,0.00408049,0.161744,0.986821
3623719000,-0.0575581,0.178579,9.80385,-0.00279138,0.00400144,0.161816,0.986809
3633719000,-0.043102,0.186391,9.81165,-0.00286425,0.00391529,0.161876,0.986799
3643719000,-0.0420336,0.174178,9.8003,-0.00292339,0.00382853,0.161938,0.986789
3653719000,-0.0189735,0.170167,9.80073,-0.00300064,0.00374369,0.161992,0.98678
3663719000,-0.0547998,0.167022,9.80276,-0.0030707,0.00366072,0.162052,0.986771
3673719000,-0.055429,0.170762,9.81904,-0.00314323,0.00357917,0.162106,0.986762
3683719000,-0.0484322,0.177062,9.82555,-0.00322385,0.00348548,0.162159,0.986753
3693719000,-0.0517788,0.157629,9.81897,-0.00329514,0.00340214,0.162216,0.986744
3703719000,-0.044216,0.162706,9.82174,-0.00337359,0.00332556,0.162261,0.986737
3713719000,-0.0308337,0.152034,9.83837,-0.00344243,0.00322787,0.162308,0.986729
3723719000,-0.0411448,0.147147,9.81737,-0.00350289,0.0031569,0.162366,0.986719
3733719000,-0.0408511,0.160535,9.8096,-0.00357361,0.00307645,0.16242,0.986711
3743719000,-0.0342305,0.13919,9.82581,-0.00363194,0.00299355,0.162473,0.986702
3753719000,-0.041352,0.132635,9.82297,-0.00369406,0.00292925,0.162525,0.986693
3763719000,-0.0176411,0.150825,9.84057,-0.00375083,0.00284995,0.162583,0.986684
3773719000,-0.017806,0.148697,9.83344,-0.00381062,0.0027829,0.162635,0.986675
3783719000,-0.0111732,0.119703,9.83239,-0.00387298,0.00272714,0.162698,0.986665
3793719000,-0.0231052,0.125791,9.8352,-0.00392684,0.00266596,0.162761,0.986654
3803719000,-0.0213821,0.117173,9.84562,-0.00397564,0.00261679,0.16283,0.986643
3813719000,-0.0159701,0.118446,9.86682,-0.00404572,0.00255452,0.162905,0.98663
3823719000,-0.0223485,0.130991,9.85132,-0.00411058,0.00250735,0.162986,0.986617
3833719000,-0.0095328,0.132081,9.85261,-0.0041621,0.00245571,0.163077,0.986601
3843719000,-0.008696,0.104633,9.81877,-0.00422535,0.0024059,0.163166,0.986587
3853719000,0.00896674,0.118916,9.84357,-0.00428683,0.00236655,0.163265,0.98657
3863719000,0.0118212,0.0598433,9.83801,-0.00436178,0.00231314,0.163361,0.986554
3873719000,0.0176676,0.0870974,9.83334,-0.00444177,0.00227293,0.163464,0.986537
3883719000,0.00486608,0.0520652,9.83348,-0.00454247,0.00222394,0.163565,0.98652
3893719000,0.0147349,0.0485077,9.83694,-0.00465266,0.00217632,0.16366,0.986503
3903719000,0.00864439,0.060548,9.83727,-0.00478018,0.00211658,0.163762,0.986486
3913719000,0.0100945,0.0551271,9.84817,-0.00492129,0.00205568,0.163867,0.986468
3923719000,0.0157459,0.0357761,9.8383,-0.00507405,0.00199849,0.163977,0.986449
3933719000,0.0155578,0.0725449,9.83692,-0.00523189,0.00193705,0.164088,0.98643
3943719000,0.0222981,0.0464899,9.84128,-0.0053956,0.00186933,0.164201,0.98641
3953719000,0.0176481,0.0660749,9.85373,-0.00556849,0.00180484,0.164326,0.986389
3963719000,0.0195524,0.086389,9.86405,-0.0057555,0.0017352,0.16445,0.986367
3973719000,0.0084648,0.0642454,9.86009,-0.00592272,0.0016598,0.164578,0.986345
3983719000,0.026503,0.0543818,9.86009,-0.00609865,0.0015817,0.164707,0.986323
3993719000,0.0222545,0.087391,9.84302,-0.00626846,0.00150768,0.164851,0.986297
4003719000,0.0505428,0.0660969,9.86238,-0.00644196,0.00142086,0.164994,0.986273
4013719000,0.0374406,0.0508295,9.83112,-0.00660271,0.00131897,0.165139,0.986247
4023719000,0.0255789,0.051642,9.85096,-0.00677273,0.00120928,0.165292,0.986221
4033719000,0.0445223,0.0456873,9.84469,-0.00290425,0.00100717,0.0394871,0.999215
4043719000,0.0189232,0.0248958,9.82232,-0.003094,0.000927804,0.0395792,0.999211
4053719000,0.034945,0.023117,9.82916,-0.00327363,0.000847531,0.0396665,0.999207
4063719000,0.0210545,-0.0113386,9.81581,-0.00346832,0.000768348,0.0397668,0.999203
4073719000,0.0427401,0.0106629,9.81555,-0.00365959,0.000666119,0.0398596,0.999198
4083719000,0.0351728,-0.00687721,9.81517,-0.0038575,0.00055799,0.039959,0.999194
4093719000,0.0177375,-0.00834768,9.79881,-0.00405668,0.000456086,0.0400704,0.999189
4103719000,0.0283809,-0.00860985,9.79564,-0.00425043,0.000347685,0.0401731,0.999184
4113719000,0.0421639,-0.0298558,9.78221,-0.00444981,0.000231554,0.0402632,0.999179
4123719000,0.0263171,-0.022027,9.77175,-0.00465373,0.000117001,0.0403634,0.999174
4133719000,0.0317899,-0.023654,9.77115,-0.00486068,-1.81443e-05,0.0404557,0.99917
4143719000,0.00784141,-0.0436934,9.73234,-0.00506455,-0.000160554,0.0405452,0.999165
4153719000,0.0222653,-0.0575579,9.7403,-0.00528126,-0.000292482,0.0406353,0.99916
4163719000,0.0187308,-0.0647991,9.75131,-0.00549776,-0.000432925,0.0407188,0.999155
4173719000,0.0219661,-0.0512048,9.72988,-0.00572695,-0.000575295,0.0408016,0.999151
4183719000,0.0277907,-0.0668271,9.72637,-0.0059487,-0.000740809,0.040883,0.999146
4193719000,0.0258911,-0.0822091,9.70403,-0.00618246,-0.000906681,0.0409553,0.999142
4203719000,0.037739,-0.0874282,9.6875,-0.00642026,-0.00106862,0.0410215,0.999137
4213719000,0.0219053,-0.100866,9.69709,-0.00666814,-0.00124249,0.0410945,0.999132
4223719000,0.0137622,-0.0982053,9.68555,-0.00691604,-0.00142276,0.0411484,0.999128
4233719000,0.00550811,-0.0859295,9.67671,-0.00715913,-0.00161224,0.0411962,0.999124
4243719000,0.010209,-0.0822161,9.68171,-0.00742582,-0.00180118,0.0412505,0.99912
4253719000,0.033037,-0.120367,9.66714,-0.00768155,-0.00200141,0.041285,0.999116
4263719000,0.00549749,-0.0928787,9.64488,-0.00793349,-0.00219614,0.0413246,0.999112
4273719000,-0.00267018,-0.0889698,9.65823,-0.00819608,-0.00239727,0.0413649,0.999108
4283719000,-0.00486717,-0.105096,9.6556,-0.00846001,-0.00260394,0.0413908,0.999104
4293719000,-8.54228e-05,-0.115754,9.63555,-0.0087197,-0.0028087,0.0414143,0.9991
4303719000,0.027793,-0.122482,9.6382,-0.00897051,-0.00300753,0.0414277,0.999097
4313719000,0.0244826,-0.116344,9.63541,-0.00921654,-0.00320723,0.0414357,0.999094
4323719000,0.0124217,-0.116627,9.63653,-0.00946173,-0.00340818,0.0414364,0.999091
4333719000,0.00724288,-0.11287,9.60913,-0.00972188,-0.0036118,0.0414318,0.999088
4343719000,0.0236137,-0.129059,9.61492,-0.00998151,-0.00381227,0.0414316,0.999084
4353719000,0.0208086,-0.15006,9.59652,-0.0102384,-0.00400595,0.0414197,0.999081
4363719000,0.01385,-0.14873,9.6283,-0.0105008,-0.00420916,0.0414057,0.999078
4373719000,0.0312262,-0.161199,9.57643,-0.0107799,-0.00440838,0.0413797,0.999076
4383719000,0.0177176,-0.178894,9.59627,-0.0110645,-0.00460308,0.0413491,0.999073
4393719000,0.0441158,-0.168971,9.60855,-0.0113583,-0.00479322,0.0413181,0.99907
4403719000,0.0326404,-0.176876,9.61205,-0.0116783,-0.00498933,0.0412743,0.999067
4413719000,0.0316767,-0.167981,9.6089,-0.0120073,-0.00519229,0.0412387,0.999064
4423719000,0.0304488,-0.141119,9.6169,-0.0123309,-0.00538664,0.0412065,0.99906
4433719000,0.0424799,-0.144449,9.63697,-0.0126682,-0.00557522,0.0411685,0.999056
4443719000,0.0635542,-0.148058,9.65706,-0.0129979,-0.00576911,0.0411335,0.999053
4453719000,0.070007,-0.143892,9.67609,-0.0133256,-0.00596236,0.0410875,0.999049
4463719000,0.076919,-0.124084,9.67361,-0.0136555,-0.00614116,0.0410481,0.999045
4473719000,0.0876474,-0.138125,9.6846,-0.0139673,-0.00632284,0.0410125,0.999041
4483719000,0.0773781,-0.127595,9.6817,-0.0142664,-0.00650315,0.0409753,0.999037
4493719000,0.0834044,-0.129465,9.70547,-0.0145899,-0.00668348,0.0409387,0.999033
4503719000,0.085151,-0.134759,9.70192,-0.014879,-0.00685945,0.0408985,0.999029
4513719000,0.109271,-0.117371,9.73174,-0.0151736,-0.00703575,0.0408702,0.999025
4523719000,0.115872,-0.139209,9.7341,-0.0154577,-0.00720735,0.0408366,0.99902
4533719000,0.134376,-0.108647,9.7506,-0.0157214,-0.00737389,0.0408205,0.999016
4543719000,0.123604,-0.125533,9.7569,-0.0159754,-0.00754372,0.0408067,0.999011
4553719000,0.136305,-0.111889,9.76014,-0.016205,-0.00769485,0.0408069,0.999006
4563719000,0.145059,-0.131661,9.77261,-0.0164406,-0.00783647,0.0408133,0.999001
4573719000,0.142726,-0.120148,9.80508,-0.0166487,-0.00796728,0.0408328,0.998996
4583719000,0.15395,-0.145614,9.81102,-0.0168578,-0.00810677,0.0408569,0.99899
4593719000,0.157489,-0.140738,9.81994,-0.0170373,-0.00823343,0.0408956,0.998984
4603719000,0.172115,-0.124219,9.82092,-0.0171987,-0.00833795,0.0409376,0.998979
4613719000,0.18687,-0.141435,9.84955,-0.0173331,-0.00844479,0.0409817,0.998974
4623719000,0.20151,-0.137186,9.85084,-0.0174524,-0.00851926,0.0410357,0.998969
4633719000,0.21133,-0.124038,9.87717,-0.0175464,-0.00859472,0.0411013,0.998964
4643719000,0.205692,-0.154522,9.87745,-0.0176309,-0.0086523,0.0411708,0.998959
4653719000,0.219797,-0.151173,9.8827,-0.0176941,-0.00869695,0.0412414,0.998955
4663719000,0.215838,-0.159883,9.90745,-0.0177365,-0.00873095,0.041311,0.998951
4673719000,0.24081,-0.16692,9.90917,-0.017767,-0.00877224,0.0413956,0.998946
4683719000,0.234395,-0.173783,9.93363,-0.0177762,-0.00879612,0.0414812,0.998942
4693719000,0.227542,-0.135069,9.9477,-0.0177688,-0.00881587,0.0415682,0.998939
4703719000,0.248421,-0.177248,9.9437,-0.0177561,-0.0088364,0.0416585,0.998935
4713719000,0.228312,-0.160164,9.96015,-0.0177194,-0.00884532,0.0417559,0.998932
4723719000,0.225531,-0.153522,9.976,-0.0176704,-0.00885584,0.0418604,0.998928
4733719000,0.233554,-0.174302,9.96939,-0.0175961,-0.00886313,0.041986,0.998924
4743719000,0.23349,-0.167344,9.96866,-0.017513,-0.00887495,0.0421276,0.998919
4753719000,0.252215,-0.14103,9.98173,-0.0174202,-0.00886948,0.0422628,0.998915
4763719000,0.251766,-0.173749,9.98281,-0.0173065,-0.00885277,0.04242,0.998911
4773719000,0.236844,-0.163363,10.0128,-0.0171739,-0.00883232,0.0425827,0.998906
4783719000,0.235154,-0.184986,10.0097,-0.0170219,-0.0088149,0.0427541,0.998902
4793719000,0.24369,-0.16586,10.0124,-0.0168697,-0.00879492,0.0429278,0.998897
4803719000,0.249294,-0.202508,10.0031,-0.016696,-0.00877017,0.0431126,0.998892
4813719000,0.218224,-0.191903,10.0074,-0.0165103,-0.00875079,0.0433101,0.998887
4823719000,0.231265,-0.190935,10.0131,-0.016313,-0.00872457,0.0435011,0.998882
4833719000,0.215889,-0.199326,9.99562,-0.016109,-0.00869795,0.0437021,0.998877
4843719000,0.234936,-0.239595,10.0071,-0.0158894,-0.00866824,0.0439012,0.998872
4853719000,0.235905,-0.19736,10.0127,-0.0156764,-0.00865556,0.0440915,0.998867
4863719000,0.231066,-0.23917,10.0014,-0.0154668,-0.00861587,0.0442807,0.998862
4873719000,0.21347,-0.259423,9.99012,-0.0152528,-0.00859346,0.0444703,0.998857
4883719000,0.220443,-0.244274,9.98848,-0.0150462,-0.00857902,0.0446586,0.998852
4893719000,0.210426,-0.246277,9.98013,-0.0148355,-0.00855359,0.0448458,0.998847
4903719000,0.21476,-0.274629,9.97711,-0.0146206,-0.00852195,0.0450265,0.998843
4913719000,0.209321,-0.265269,9.98547,-0.0144094,-0.00849586,0.0452078,0.998838
4923719000,0.206674,-0.255,9.95951,-0.0142022,-0.00845309,0.0453668,0.998834
4933719000,0.214021,-0.26348,9.93014,-0.0139898,-0.00839838,0.0455237,0.99883
4943719000,0.194627,-0.290579,9.95475,-0.013789,-0.0083524,0.0456764,0.998826
4953719000,0.189583,-0.280095,9.92003,-0.0135784,-0.00828952,0.0458318,0.998823
4963719000,0.183008,-0.321139,9.90604,-0.0133873,-0.00823064,0.0459686,0.998819
4973719000,0.187087,-0.326188,9.87365,-0.0132244,-0.00817402,0.0461016,0.998816
4983719000,0.157368,-0.332343,9.87122,-0.0130863,-0.00810479,0.046224,0.998812
4993719000,0.156161,-0.350224,9.86135,-0.0129751,-0.00803118,0.0463409,0.998809
5003719000,0.17867,-0.357172,9.8533,-0.0129061,-0.00795172,0.0464331,0.998806
5013719000,0.165251,-0.323754,9.8338,-0.0128665,-0.00786901,0.0465156,0.998804
5023719000,0.159544,-0.335528,9.80802,-0.0128509,-0.00777968,0.046592,0.998801
5033719000,0.142795,-0.335902,9.824,-0.012855,-0.00769581,0.0466581,0.998799
5043719000,0.135966,-0.332224,9.82106,-0.0128812,-0.00760777,0.046715,0.998796
5053719000,0.142645,-0.338882,9.83097,-0.0129218,-0.00751889,0.046761,0.998794
5063719000,0.127222,-0.308496,9.80922,-0.0129865,-0.00742823,0.0467916,0.998793
5073719000,0.134767,-0.306648,9.79947,-0.0130603,-0.00732161,0.0468157,0.998791
5083719000,0.124974,-0.320695,9.77794,-0.013143,-0.00721967,0.0468267,0.998791
5093719000,0.11629,-0.322744,9.75651,-0.013234,-0.00713,0.0468299,0.99879
5103719000,0.124871,-0.322593,9.7468,-0.0133279,-0.00704664,0.0468237,0.998789
5113719000,0.121579,-0.321193,9.75648,-0.0134523,-0.00697797,0.0468191,0.998789
5123719000,0.121595,-0.311874,9.73616,-0.0135877,-0.00690603,0.0468043,0.998788
5133719000,0.105679,-0.318976,9.70923,-0.013755,-0.00683721,0.0467827,0.998787
5143719000,0.0870863,-0.304895,9.71054,-0.0139284,-0.00676378,0.0467499,0.998787
5153719000,0.0908601,-0.285168,9.70471,-0.0141232,-0.0066942,0.0466988,0.998787
5163719000,0.0782041,-0.280425,9.70442,-0.0143418,-0.00663864,0.0466449,0.998787
5173719000,0.0854581,-0.29917,9.69917,-0.014564,-0.00657232,0.0465866,0.998787
5183719000,0.0959078,-0.287526,9.68482,-0.0147931,-0.00651538,0.0465086,0.998787
5193719000,0.0889125,-0.270985,9.68761,-0.0150263,-0.00645434,0.0464237,0.998788
5203719000,0.0924605,-0.262037,9.67781,-0.0152641,-0.00638461,0.046329,0.998789
5213719000,0.0783478,-0.266158,9.66496,-0.0155246,-0.00632575,0.0462328,0.99879
5223719000,0.0871362,-0.266317,9.65978,-0.0157815,-0.00626504,0.0461244,0.998792
5233719000,0.0813,-0.269298,9.66088,-0.0160347,-0.00621348,0.0460181,0.998793
5243719000,0.0826862,-0.239382,9.643,-0.0162988,-0.0061464,0.0459003,0.998794
5253719000,0.0835667,-0.246439,9.62927,-0.0165502,-0.00608054,0.0457915,0.998795
5263719000,0.082425,-0.230903,9.63654,-0.0168217,-0.00601183,0.0456762,0.998797
5273719000,0.0920245,-0.236729,9.64309,-0.0170842,-0.00595336,0.0455618,0.998798
5283719000,0.08482,-0.221419,9.62926,-0.0173685,-0.00589393,0.0454465,0.998798
5293719000,0.0754367,-0.2172,9.62479,-0.0176448,-0.00582479,0.0453267,0.998799
5303719000,0.0753339,-0.22587,9.63823,-0.0179048,-0.00575643,0.0452133,0.9988
