0
0
0.01
0.01
0.01
0.01
0.02
0.08
0.09
0.09
0.08
0.08
0.11
0.17
0.18
0.22
0.2
0.05
0
0.01
0.01
0.01
0.01
0.01
0
0.01
0
0
0.01
0.01
0.02
0.02
0
0.01
0.01
0
0.02
0
0.01
0
0.02
0.01
0.01
0
-0
0.01
-0
-0
0
0.01
0.02
0.01
-0.01
0.01
0.01
-0
0.01
0.01
0.01
-0
0
-0.01
0
-0
0
0.01
0.01
0.01
0
0.01
0.01
0
0.01
0
0
-0
-0
0.01
0
0.01
0.01
0.01
-0
0.01
-0
-0.01
0.02
0.01
0.01
0.01
0.02
-0
0.01
0
0.01
0.02
0.02
0.04
0.05
0.05
0.04
0.04
0.04
0.04
0.03
0.04
0.04
0.04
0.03
0.04
0.03
0.05
