0.08
0.08
0.08
0.08
0.08
0.08
0.07
0.07
0.07
0.08
0.08
0.08
0.08
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.06
0.06
0.07
0.07
0.07
0.07
0.07
0.08
0.07
0.08
0.07
0.07
0.08
0.07
0.08
0.08
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.07
0.06
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.06
0.06
0.06
0.07
0.06
0.07
0.06
0.06
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.04
0.06
0.07
0.07
0.08
0.07
0.07
0.08
0.07
0.08
0.08
0.07
0.08
0.07
0.09
0.09
0.06
0.06
0.06
0.07
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.06
0.07
0.07
0.06
0.07
0.06
0.07
0.07
0.07
0.07
0.07
0.06
0.07
0.07
0.07
0.07
0.06
0.07
0.07
0.07
0.07
0.07
0.07
0.06
0.06
0.06
0.07
0.07
0.07
0.07
0.1
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.08
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.07
0.08
0.06
0.05
0.07
0.06
0.06
0.1
0.05
0.22
0.07
0.05
0.53
0.44
0.05
0.08
0.08
0.08
0.08
0.34
0.22
0.1
0.09
0.11
0.1
0.15
0.15
0.14
0.15
0.11
0.12
0.16
0.18
0.07
0.08
0.08
0.07
0.08
0.1
0.07
0.08
0.07
0.08
0.09
0.09
0.08
0.06
0.07
0.08
0.08
0.09
0.14
0.19
0.11
0.11
0.07
0.1
0.09
0.09
0.08
0.1
0.08
0.09
0.08
0.08
0.08
0.09
0.08
0.08
0.09
0.08
0.09
0.08
0.09
0.09
0.09
0.09
0.08
0.08
0.08
0.07
0.08
0.08
0.08
0.07
0.08
0.08
0.07
0.08
0.07
0.08
0.08
